vehicle_id,vehicle_type,stop_id,cargo_type,x_km,y_km,arrival_hhmm,arrival_min,service_min,packages,has_hazard,expiration_min
G4-03,Semirremolques de Gran Porte,B0111,bulk,19.57,10.31,09:41,221.2,3.5,1,False,
G4-03,Semirremolques de Gran Porte,B0117,bulk,19.6,10.86,09:47,227.1,3.5,1,False,
G4-03,Semirremolques de Gran Porte,B0155,bulk,19.12,9.76,09:55,235.7,4.0,2,False,
G4-03,Semirremolques de Gran Porte,B0129,bulk,19.01,9.75,10:00,240.2,4.0,2,False,
G4-03,Semirremolques de Gran Porte,B0144,bulk,18.82,9.02,10:07,247.4,4.0,2,True,
G4-03,Semirremolques de Gran Porte,B0118,bulk,18.05,9.39,10:15,255.1,4.0,2,False,
G4-03,Semirremolques de Gran Porte,B0145,bulk,16.34,10.51,10:27,267.8,4.5,3,False,
G4-03,Semirremolques de Gran Porte,B0131,bulk,17.08,11.56,10:37,277.8,3.5,1,False,
G4-03,Semirremolques de Gran Porte,B0140,bulk,17.13,11.67,10:41,281.8,4.0,2,False,
G4-03,Semirremolques de Gran Porte,B0106,bulk,17.32,12.5,10:49,289.5,4.5,3,False,
G4-03,Semirremolques de Gran Porte,B0124,bulk,17.43,12.88,10:55,295.7,3.5,1,False,
G4-03,Semirremolques de Gran Porte,B0125,bulk,17.33,13.75,11:02,303.0,3.5,1,False,
G4-03,Semirremolques de Gran Porte,B0153,bulk,16.38,13.09,11:11,311.4,3.5,1,False,
G4-03,Semirremolques de Gran Porte,B0126,bulk,19.58,13.71,11:28,328.9,4.5,3,False,
G4-03,Semirremolques de Gran Porte,B0119,bulk,19.98,14.72,11:38,338.0,4.5,3,False,
G4-03,Semirremolques de Gran Porte,B0122,bulk,20.63,14.4,11:45,345.7,4.5,3,False,
G4-03,Semirremolques de Gran Porte,B0107,bulk,21.35,14.17,11:53,353.4,4.5,3,False,
G4-03,Semirremolques de Gran Porte,B0112,bulk,21.9,14.22,12:00,360.3,4.5,3,False,
G4-03,Semirremolques de Gran Porte,B0154,bulk,23.11,14.39,12:10,370.0,3.5,1,False,
G4-03,Semirremolques de Gran Porte,B0132,bulk,22.98,12.67,12:20,380.9,4.5,3,False,
G4-04,Semirremolques de Gran Porte,B0214,bulk,13.25,9.48,07:17,77.9,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0189,bulk,12.55,7.65,07:29,89.8,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0179,bulk,12.21,6.72,07:38,98.1,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0211,bulk,11.53,6.78,07:45,105.0,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0180,bulk,11.79,6.16,07:51,111.4,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0173,bulk,11.27,6.0,07:57,117.2,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0238,bulk,11.41,5.63,08:02,122.9,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0210,bulk,11.32,5.57,08:07,127.4,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0181,bulk,10.9,5.24,08:13,133.2,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0163,bulk,10.75,4.81,08:19,139.1,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0166,bulk,10.57,4.84,08:23,143.9,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0193,bulk,10.25,4.88,08:29,149.2,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0204,bulk,10.23,4.42,08:35,155.2,3.5,1,True,
G4-04,Semirremolques de Gran Porte,B0198,bulk,10.03,4.4,08:39,159.6,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0199,bulk,10.7,4.36,08:46,166.5,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0182,bulk,10.87,4.36,08:50,170.7,4.5,3,False,
G4-04,Semirremolques de Gran Porte,B0249,bulk,10.85,4.06,08:56,176.5,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0187,bulk,10.44,3.38,09:03,183.4,4.5,3,True,
G4-04,Semirremolques de Gran Porte,B0175,bulk,10.24,3.33,09:08,188.7,3.5,1,True,
G4-04,Semirremolques de Gran Porte,B0195,bulk,10.74,2.43,09:16,196.7,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0164,bulk,9.11,3.36,09:28,208.7,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0170,bulk,8.82,4.35,09:36,216.6,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0160,bulk,9.01,5.03,09:43,223.2,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0168,bulk,8.99,5.42,09:48,228.3,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0190,bulk,9.79,5.23,09:55,235.8,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0162,bulk,9.96,5.88,10:02,242.7,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0235,bulk,10.34,5.96,10:08,248.4,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0171,bulk,10.46,5.93,10:12,252.9,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0172,bulk,10.32,6.09,10:17,257.3,3.5,1,True,
G4-04,Semirremolques de Gran Porte,B0239,bulk,10.15,6.24,10:21,261.8,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0228,bulk,9.72,6.37,10:27,267.2,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0191,bulk,9.66,6.25,10:31,271.4,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0244,bulk,9.98,6.77,10:37,277.5,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0196,bulk,10.3,6.88,10:42,282.9,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0223,bulk,10.64,6.93,10:47,287.9,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0201,bulk,10.83,6.85,10:52,292.3,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0212,bulk,10.76,7.43,10:58,298.8,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0178,bulk,10.64,7.86,11:04,304.7,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0208,bulk,10.09,8.1,11:10,310.8,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0186,bulk,9.58,8.02,11:16,316.5,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0183,bulk,9.96,7.6,11:22,323.0,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0192,bulk,9.75,7.02,11:29,329.1,4.0,2,True,
G4-04,Semirremolques de Gran Porte,B0203,bulk,9.65,6.89,11:33,333.8,3.5,1,True,
G4-04,Semirremolques de Gran Porte,B0165,bulk,9.3,6.94,11:38,338.8,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0158,bulk,9.33,7.5,11:45,345.3,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0200,bulk,8.77,7.61,11:51,351.2,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0184,bulk,9.02,8.47,11:58,358.6,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0205,bulk,7.93,8.27,12:07,367.3,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0177,bulk,8.37,9.59,12:17,377.3,3.5,1,False,
G4-04,Semirremolques de Gran Porte,B0176,bulk,10.56,9.0,12:30,390.5,4.5,3,True,
G4-04,Semirremolques de Gran Porte,B0188,bulk,11.02,9.02,12:36,397.0,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0242,bulk,11.6,7.97,12:46,406.1,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0254,bulk,11.18,4.88,13:03,423.5,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0202,bulk,8.12,4.46,13:20,440.7,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0197,bulk,7.76,4.61,13:26,446.4,4.0,2,False,
G4-04,Semirremolques de Gran Porte,B0157,bulk,7.97,5.16,13:32,452.9,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0206,bulk,13.61,8.5,07:29,89.5,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0251,bulk,13.32,7.74,07:36,97.0,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0218,bulk,12.69,7.65,07:44,104.2,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0213,bulk,13.39,7.02,07:52,112.2,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0226,bulk,13.65,6.76,07:57,117.3,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0250,bulk,14.02,6.34,08:03,123.1,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0220,bulk,13.21,6.17,08:10,130.7,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0258,bulk,12.93,5.85,08:16,137.0,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0222,bulk,13.12,5.7,08:21,141.5,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0169,bulk,13.18,5.22,08:28,148.1,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0174,bulk,12.99,4.94,08:34,154.0,4.0,2,True,
G4-05,Semirremolques de Gran Porte,B0230,bulk,12.85,4.59,08:39,159.6,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0246,bulk,12.41,4.9,08:46,166.4,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0231,bulk,12.15,5.07,08:51,171.3,4.0,2,True,
G4-05,Semirremolques de Gran Porte,B0159,bulk,11.94,5.56,08:57,177.6,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0229,bulk,11.93,5.59,09:01,181.2,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0241,bulk,12.4,5.81,09:07,187.4,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0237,bulk,12.73,6.69,09:15,195.4,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0256,bulk,13.54,5.41,09:26,206.4,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0255,bulk,13.91,5.43,09:32,212.5,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0245,bulk,14.26,5.43,09:37,217.5,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0219,bulk,14.7,4.94,09:43,223.9,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0259,bulk,14.53,4.69,09:49,229.1,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0216,bulk,14.58,4.3,09:54,234.8,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0227,bulk,14.49,4.17,09:59,239.0,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0217,bulk,14.03,4.55,10:05,245.1,4.5,3,True,
G4-05,Semirremolques de Gran Porte,B0236,bulk,13.63,3.88,10:12,252.9,4.0,2,True,
G4-05,Semirremolques de Gran Porte,B0234,bulk,13.56,3.89,10:17,257.2,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0252,bulk,13.39,3.55,10:22,262.8,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0221,bulk,13.15,3.69,10:27,267.5,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0232,bulk,12.8,3.39,10:33,273.5,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0185,bulk,12.28,3.78,10:40,280.3,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0215,bulk,12.13,3.98,10:45,285.9,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0207,bulk,11.86,3.35,10:53,293.3,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0194,bulk,11.72,3.23,10:57,297.6,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0167,bulk,11.32,3.38,11:02,302.9,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0253,bulk,11.29,3.65,11:08,308.6,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0161,bulk,11.63,2.64,11:16,316.7,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0243,bulk,11.36,2.31,11:22,322.5,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0260,bulk,13.1,1.51,11:34,334.8,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0248,bulk,13.51,3.15,11:45,345.5,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0233,bulk,15.55,4.5,11:59,359.5,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0247,bulk,15.51,5.05,12:06,366.3,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0209,bulk,16.03,5.63,12:13,373.7,4.0,2,False,
G4-05,Semirremolques de Gran Porte,B0240,bulk,16.17,4.45,12:22,382.8,3.5,1,False,
G4-05,Semirremolques de Gran Porte,B0257,bulk,15.91,3.83,12:29,389.2,4.5,3,True,
G4-05,Semirremolques de Gran Porte,B0224,bulk,15.9,1.72,12:42,402.7,4.5,3,False,
G4-05,Semirremolques de Gran Porte,B0225,bulk,14.74,6.77,13:09,429.4,3.5,1,False,
G5-01,Furgones Refrigerados,R0027,refrigerated,17.61,18.63,06:58,58.6,5,2,False,
G5-01,Furgones Refrigerados,R0151,refrigerated,17.76,18.94,07:05,65.0,6,3,False,247.1490344937161;400.3323448106503;300.2327594496254
G5-01,Furgones Refrigerados,R0022,refrigerated,18.12,18.37,07:13,73.7,4,1,False,347.3114518494307
G5-01,Furgones Refrigerados,R0031,refrigerated,18.5,18.31,07:19,79.2,4,1,False,339.3687244798414
G5-01,Furgones Refrigerados,R0012,refrigerated,18.61,18.98,07:25,86.0,4,1,False,241.13211918086753
G5-01,Furgones Refrigerados,R0033,refrigerated,18.57,19.6,07:32,92.4,4,1,False,330.4658259512432
G5-01,Furgones Refrigerados,R0004,refrigerated,18.53,19.68,07:36,96.8,6,3,False,392.74560137947265;195.18812250751378
G5-01,Furgones Refrigerados,R0023,refrigerated,18.33,19.57,07:43,103.7,5,2,False,208.2404560414849;208.2404560414849
G5-01,Furgones Refrigerados,R0037,refrigerated,18.42,20.08,07:50,110.8,5,2,False,333.93602914800977;333.93602914800977
G5-01,Furgones Refrigerados,R0017,refrigerated,18.98,19.63,07:58,118.6,4,1,False,252.0517146763258
G5-01,Furgones Refrigerados,R0030,refrigerated,19.54,20.07,08:05,125.5,6,3,False,215.37293547453243;369.14090218335167;391.2923147883327
G5-01,Furgones Refrigerados,R0021,refrigerated,19.78,20.04,08:12,132.5,6,3,False,324.86609634876294;288.28775742630125;342.0582457438139
G5-01,Furgones Refrigerados,R0001,refrigerated,19.93,20.12,08:19,139.2,5,2,False,
G5-01,Furgones Refrigerados,R0024,refrigerated,20.03,20.09,08:24,144.6,4,1,False,380.96986426738613
G5-01,Furgones Refrigerados,R0020,refrigerated,19.81,20.44,08:30,150.3,5,2,False,411.0643824710519;238.89348457624666
G5-01,Furgones Refrigerados,R0034,refrigerated,20.06,20.61,08:36,156.5,5,2,False,194.3215240580516;341.19743536680085
G5-01,Furgones Refrigerados,R0002,refrigerated,20.07,20.76,08:42,162.1,6,3,False,286.8145472671167;334.9853077962138;336.87023345660185
G5-01,Furgones Refrigerados,R0014,refrigerated,20.29,21.5,08:51,171.1,4,1,False,360.7965431004723
G5-01,Furgones Refrigerados,R0010,refrigerated,20.37,21.6,08:55,175.7,4,1,False,371.6965316063629
G5-01,Furgones Refrigerados,R0018,refrigerated,20.47,21.64,09:00,180.1,5,2,False,
G5-01,Furgones Refrigerados,R0016,refrigerated,19.48,21.56,09:09,189.1,4,1,False,288.6238466817367
G5-01,Furgones Refrigerados,R0035,refrigerated,18.97,21.21,09:15,195.6,5,2,False,210.55832412129485;361.3032400047978
G5-01,Furgones Refrigerados,R0019,refrigerated,19.18,20.84,09:22,202.3,5,2,False,328.85561385268403
G5-01,Furgones Refrigerados,R0007,refrigerated,17.63,19.8,09:34,214.8,5,2,False,358.2062316786549;358.2062316786549
G5-01,Furgones Refrigerados,R0133,refrigerated,19.22,18.44,09:48,228.2,5,2,False,396.199425555096;295.0372023486025
G5-01,Furgones Refrigerados,R0026,refrigerated,20.56,18.98,09:58,238.9,4,1,False,343.9279524986204
G5-01,Furgones Refrigerados,R0032,refrigerated,20.71,18.93,10:03,243.6,5,2,False,309.93667934899236;386.68451385590674
G5-01,Furgones Refrigerados,R0013,refrigerated,20.58,19.15,10:09,249.6,6,3,False,260.3759363100171;274.7905245836753;345.0722260801175
G5-01,Furgones Refrigerados,R0011,refrigerated,22.19,19.79,10:22,262.5,4,1,False,377.6264090877343
G5-01,Furgones Refrigerados,R0006,refrigerated,22.39,20.0,10:27,267.7,5,2,False,287.5173905080925;287.5173905080925
G5-01,Furgones Refrigerados,R0003,refrigerated,21.6,22.17,10:41,282.0,5,2,False,403.23018002315575;403.23018002315575
G5-01,Furgones Refrigerados,R0174,refrigerated,15.52,19.84,11:12,313.0,5,2,False,340.25192115105585
G5-02,Furgones Refrigerados,R0074,refrigerated,17.46,12.71,06:46,46.3,6,3,False,331.56588554073835;304.81158736217276
G5-02,Furgones Refrigerados,R0101,refrigerated,17.4,10.66,07:00,60.5,5,2,False,296.0215504887045
G5-02,Furgones Refrigerados,R0043,refrigerated,19.16,10.62,07:12,72.6,5,2,False,357.7094661250095;382.8917445058862
G5-02,Furgones Refrigerados,R0050,refrigerated,19.74,10.68,07:19,79.9,4,1,False,353.8028373336689
G5-02,Furgones Refrigerados,R0046,refrigerated,19.98,10.74,07:24,84.9,5,2,False,185.52638150679698;390.03521118867764
G5-02,Furgones Refrigerados,R0042,refrigerated,19.9,10.94,07:30,90.7,4,1,False,
G5-02,Furgones Refrigerados,R0056,refrigerated,20.0,10.5,07:36,96.5,4,1,False,366.97423600412094
G5-02,Furgones Refrigerados,R0048,refrigerated,20.0,10.29,07:41,101.4,5,2,False,245.79402431624945;245.79402431624945
G5-02,Furgones Refrigerados,R0066,refrigerated,20.37,10.14,07:47,108.0,5,2,False,323.5767518769819;323.5767518769819
G5-02,Furgones Refrigerados,R0065,refrigerated,20.45,10.65,07:55,115.0,4,1,False,269.76855406722905
G5-02,Furgones Refrigerados,R0041,refrigerated,20.63,10.97,08:00,120.5,6,3,False,206.74368978310682;232.90502539571267;236.72695961899083
G5-02,Furgones Refrigerados,R0076,refrigerated,20.7,11.34,08:08,128.0,5,2,False,377.77655866379496;377.77655866379496
G5-02,Furgones Refrigerados,R0073,refrigerated,21.42,11.31,08:15,135.9,4,1,False,395.8572745491334
G5-02,Furgones Refrigerados,R0068,refrigerated,21.39,10.83,08:21,141.8,6,3,False,290.4698330407007;209.5914707485432;367.03389027355263
G5-02,Furgones Refrigerados,R0053,refrigerated,21.91,10.33,08:30,150.7,4,1,False,403.6824224981284
G5-02,Furgones Refrigerados,R0061,refrigerated,21.73,10.01,08:36,156.1,6,3,False,385.90244024943115;385.90244024943115;251.88431091360465
G5-02,Furgones Refrigerados,R0054,refrigerated,21.43,9.6,08:44,164.2,5,2,False,389.2344261865693
G5-02,Furgones Refrigerados,R0055,refrigerated,20.72,9.54,08:52,172.0,6,3,False,351.0069753117218
G5-02,Furgones Refrigerados,R0062,refrigerated,20.22,9.44,09:00,180.1,4,1,False,333.22888210477976
G5-02,Furgones Refrigerados,R0040,refrigerated,20.23,9.19,09:05,185.1,4,1,False,
G5-02,Furgones Refrigerados,R0052,refrigerated,19.88,8.69,09:11,191.5,4,1,False,201.593400312253
G5-02,Furgones Refrigerados,R0075,refrigerated,19.86,9.89,09:20,200.3,5,2,False,413.4626747207823
G5-02,Furgones Refrigerados,R0045,refrigerated,21.11,12.07,09:35,215.4,5,2,False,323.931920259457;350.982002814054
G5-02,Furgones Refrigerados,R0044,refrigerated,21.26,12.03,09:41,221.0,4,1,False,
G5-02,Furgones Refrigerados,R0051,refrigerated,21.13,12.42,09:46,226.6,5,2,False,419.3037794706686;323.78525292444806
G5-02,Furgones Refrigerados,R0063,refrigerated,21.32,12.57,09:52,232.6,4,1,False,370.5025261079767
G5-02,Furgones Refrigerados,R0064,refrigerated,21.02,12.77,09:58,238.1,5,2,False,296.8262000070319;279.79200653961607
G5-02,Furgones Refrigerados,R0072,refrigerated,20.94,12.76,10:03,243.4,4,1,False,292.3935876759303
G5-02,Furgones Refrigerados,R0128,refrigerated,21.72,13.08,10:10,250.7,5,2,False,354.1785226683162;380.3391349674936
G5-02,Furgones Refrigerados,R0060,refrigerated,22.0,13.39,10:17,257.4,5,2,False,306.0121884345177;352.40540535025787
G5-02,Furgones Refrigerados,R0058,refrigerated,22.39,12.98,10:24,264.7,4,1,False,367.95778920521207
G5-02,Furgones Refrigerados,R0071,refrigerated,23.25,10.73,10:38,278.3,4,1,False,417.8463597289829
G5-02,Furgones Refrigerados,R0059,refrigerated,22.8,9.34,10:48,288.2,5,2,False,333.63266874434487;290.5854490916008
G5-02,Furgones Refrigerados,R0047,refrigerated,23.99,9.02,10:58,298.1,5,2,False,347.7429229318114
G5-03,Furgones Refrigerados,R0088,refrigerated,14.8,10.53,06:59,59.7,6,3,False,189.46205637744515;189.46205637744515;411.6205801817863
G5-03,Furgones Refrigerados,R0109,refrigerated,15.24,8.76,07:12,73.0,6,3,False,357.8626371360781;393.9365699475594
G5-03,Furgones Refrigerados,R0093,refrigerated,15.24,8.58,07:19,79.7,5,2,False,207.8091982398639;310.81518111724114
G5-03,Furgones Refrigerados,R0081,refrigerated,15.3,7.89,07:27,87.5,4,1,False,262.8205544937647
G5-03,Furgones Refrigerados,R0083,refrigerated,15.71,7.98,07:33,93.2,6,3,False,375.78748642249377;375.78748642249377;375.78748642249377
G5-03,Furgones Refrigerados,R0100,refrigerated,15.46,7.47,07:41,101.5,6,3,False,412.6613076805648;305.3008100066506;264.331820064406
G5-03,Furgones Refrigerados,R0110,refrigerated,15.24,7.43,07:48,108.4,4,1,False,321.80492509542194
G5-03,Furgones Refrigerados,R0087,refrigerated,15.22,7.17,07:53,113.4,6,3,False,356.7709113551124;356.7709113551124
G5-03,Furgones Refrigerados,R0085,refrigerated,14.87,6.66,08:01,121.9,4,1,False,246.68695433254283
G5-03,Furgones Refrigerados,R0108,refrigerated,14.95,6.57,08:06,126.4,4,1,False,251.32953627047434
G5-03,Furgones Refrigerados,R0091,refrigerated,15.24,6.46,08:11,131.6,4,1,False,
G5-03,Furgones Refrigerados,R0103,refrigerated,15.17,6.21,08:16,136.7,6,3,False,298.64289799973676
G5-03,Furgones Refrigerados,R0105,refrigerated,15.57,6.62,08:24,145.0,5,2,False,277.6490110565404
G5-03,Furgones Refrigerados,R0084,refrigerated,15.75,6.43,08:31,151.0,4,1,False,
G5-03,Furgones Refrigerados,R0107,refrigerated,16.59,7.3,08:39,159.8,6,3,False,243.40796429157038;372.08918108732496;309.91351946527936
G5-03,Furgones Refrigerados,R0096,refrigerated,16.39,7.56,08:47,167.1,5,2,False,363.62224805070423;198.29418536927747
G5-03,Furgones Refrigerados,R0106,refrigerated,16.44,7.94,08:53,173.7,4,1,False,
G5-03,Furgones Refrigerados,R0078,refrigerated,16.05,8.55,09:00,180.6,5,2,False,258.3863160798799;321.0439429434686
G5-03,Furgones Refrigerados,R0095,refrigerated,16.85,8.78,09:08,188.9,4,1,False,341.2346081562504
G5-03,Furgones Refrigerados,R0098,refrigerated,17.2,6.95,09:20,200.4,5,2,False,363.8399502668225;246.7921360471791
G5-03,Furgones Refrigerados,R0113,refrigerated,14.4,7.99,09:37,217.3,4,1,False,
G5-03,Furgones Refrigerados,R0094,refrigerated,14.07,7.89,09:42,222.7,4,1,False,295.167483724399
G5-03,Furgones Refrigerados,R0086,refrigerated,14.15,7.52,09:48,228.2,4,1,False,350.7276523285442
G5-03,Furgones Refrigerados,R0104,refrigerated,14.13,7.27,09:53,233.2,6,3,False,380.45441085948994;386.07765932066604;241.9875362200022
G5-03,Furgones Refrigerados,R0097,refrigerated,13.86,7.49,10:00,240.6,4,1,False,366.8795688814034
G5-03,Furgones Refrigerados,R0077,refrigerated,13.68,7.65,10:05,245.6,6,3,False,248.0872858143456;288.6020285345648;288.6020285345648
G5-03,Furgones Refrigerados,R0092,refrigerated,13.83,6.88,10:14,254.7,5,2,False,388.45102242099745;339.1954065284652
G5-03,Furgones Refrigerados,R0114,refrigerated,13.61,6.74,10:20,260.8,5,2,False,414.6758027934028
G5-03,Furgones Refrigerados,R0112,refrigerated,11.73,6.99,10:33,273.4,5,2,False,366.30295486779244;340.05174885113445
G5-03,Furgones Refrigerados,R0082,refrigerated,11.1,7.86,10:42,282.6,4,1,False,299.428062671728
G5-03,Furgones Refrigerados,R0089,refrigerated,10.74,7.65,10:48,288.3,4,1,False,
G5-03,Furgones Refrigerados,R0099,refrigerated,11.74,3.73,11:08,308.5,4,1,False,
G5-04,Furgones Refrigerados,R0135,refrigerated,17.4,16.26,06:37,37.5,5,2,False,297.72200498028695;201.4519420587213
G5-04,Furgones Refrigerados,R0143,refrigerated,18.54,16.45,06:47,47.1,6,3,False,236.5924258464081;338.71773728549107;190.04955688573713
G5-04,Furgones Refrigerados,R0152,refrigerated,19.02,15.34,06:57,58.0,4,1,False,326.4228573413253
G5-04,Furgones Refrigerados,R0038,refrigerated,19.94,16.31,07:07,67.3,5,2,False,407.63902629002075;346.8598948005217
G5-04,Furgones Refrigerados,R0136,refrigerated,20.0,16.46,07:12,73.0,4,1,False,357.05786662126707
G5-04,Furgones Refrigerados,R0131,refrigerated,20.11,16.37,07:17,77.6,6,3,False,342.5140187696203;342.5140187696203;342.5140187696203
G5-04,Furgones Refrigerados,R0137,refrigerated,20.25,16.38,07:24,84.1,5,2,False,187.94546979453463;374.3033958490313
G5-04,Furgones Refrigerados,R0149,refrigerated,20.31,16.33,07:29,89.4,5,2,False,389.6266061796764;265.1222597589642
G5-04,Furgones Refrigerados,R0115,refrigerated,20.24,16.57,07:35,95.5,4,1,False,245.23490642667247
G5-04,Furgones Refrigerados,R0145,refrigerated,20.7,17.03,07:42,102.1,6,3,False,209.37851047262785;307.02951146097104;307.02951146097104
G5-04,Furgones Refrigerados,R0141,refrigerated,20.77,17.22,07:48,108.8,4,1,False,190.1903599156981
G5-04,Furgones Refrigerados,R0025,refrigerated,20.69,17.36,07:53,113.5,4,1,False,336.92916853203167
G5-04,Furgones Refrigerados,R0129,refrigerated,20.35,17.4,07:58,118.9,5,2,False,181.8294707024845;181.8294707024845
G5-04,Furgones Refrigerados,R0005,refrigerated,19.94,17.45,08:05,125.5,6,3,False,299.38162463752184;190.56809065927868;295.00108337884893
G5-04,Furgones Refrigerados,R0036,refrigerated,19.41,17.34,08:13,133.7,4,1,False,323.95722811981557
G5-04,Furgones Refrigerados,R0148,refrigerated,20.84,17.73,08:23,143.6,4,1,False,382.8095046192188
G5-04,Furgones Refrigerados,R0028,refrigerated,20.98,17.74,08:28,148.2,6,3,False,350.0181135985408;188.0488466243187;390.66744616388445
G5-04,Furgones Refrigerados,R0116,refrigerated,21.04,16.81,08:37,157.9,6,3,False,409.71699157621015;409.84295130094335;409.84295130094335
G5-04,Furgones Refrigerados,R0140,refrigerated,21.26,16.72,08:44,164.9,5,2,False,398.4608634137877
G5-04,Furgones Refrigerados,R0119,refrigerated,21.34,16.34,08:51,171.4,5,2,False,393.6616967526985
G5-04,Furgones Refrigerados,R0125,refrigerated,21.17,15.81,08:58,178.7,6,3,False,345.35920729115276;382.091232221513;201.29044444030603
G5-04,Furgones Refrigerados,R0132,refrigerated,20.38,15.26,09:08,188.5,6,3,False,380.805607071012;380.805607071012;365.4139361419339
G5-04,Furgones Refrigerados,R0139,refrigerated,21.03,14.2,09:19,199.5,6,3,False,309.3675213710327;352.61409786303386;300.964822135461
G5-04,Furgones Refrigerados,R0121,refrigerated,20.79,13.76,09:27,207.5,4,1,False,419.029452929405
G5-04,Furgones Refrigerados,R0049,refrigerated,20.3,13.48,09:33,213.8,4,1,False,351.13672041911
